"PA3" "PA5" "PA2" "PA1" "PA4"
"nn1.y.at" 0.530458129601777 0.524116806910734 0.0867197732996855 0.412447419412152 0.171085052549698
"nn1.y.cc" 0.317978056238693 0.362995361992342 0.299660114005008 0.691357784220478 0.10806266292311
"nn1.y.ii" 0.47573388940147 0.33407790698413 0.083328884082382 0.424976294088081 0.16600342328081
"nn2.cc.nn2" 0.390886545113378 0.282698214058908 0.0859721860059057 0.311589551061195 -0.0170111040703368
"nn2.ii.at" 0.464132695779674 0.470186324571037 0.0401156177921718 0.197573208156435 0.157835628899985
"nn2.io.at" 0.317967821486912 0.560035273179504 -0.0883672468524848 0.453556908279545 0.0708795337327511
"nn2.io.nn1" 0.3571963854472 0.351984190168376 0.0483383603504059 0.456225305913621 -0.0785022801841032
"nn2.y.cc" 0.312012478924502 0.315959614599409 0.194287179866973 0.529780178078246 -0.0134280703379961
"np1.ge.nn1" 0.344854888551599 0.154837359757552 0.13906863160715 0.0634568215958998 0.271743562159761
"np1.np1.y" 0.29555153442887 0.101768079637228 -0.0143100720933399 -0.00823576986356773 0.188406918570363
"ppis1.vm.vvi" 0.0254802823563151 -0.0103378159887185 0.548049138145119 0.0930088366488193 0.221125077288027
"to.vvi.appge" 0.288187149127726 0.244363897671941 0.279274484610741 0.196268530177094 0.13860962816051
"to.vvi.at" 0.40464661164212 0.580997751829514 0.135589571472467 0.212499563073287 0.115844329254512
"to.vvi.ii" 0.304966818386182 0.357195699798004 0.282139439408864 0.207429791757626 0.150229895222493
"vd0.xx.vvi" 0.116793742319551 0.0812881015629301 0.581332804975386 0.0542148867440257 0.0768266165897566
"vm.vbi.vvn" 0.250654943868932 0.595530951734537 0.0245884818237532 0.228202443284397 -0.120500400729615
"vm.xx.vvi" 0.184013275405998 0.253659085960846 0.496667214410392 0.164960535607252 0.124893376744048
"vvd.at.nn1" 0.215194946562165 0.195074269796076 0.19676046079852 0.076088803329834 0.553694768610007
"vvd.ii.at" 0.159718426752893 0.0942839869483837 0.220397763477847 0.1471278709693 0.517035856994607
"vvd.to.vvi" 0.19412557970518 0.107644516657336 0.277384930054816 0.106983818182173 0.432828731935761
"vvi.appge.nn1" 0.217594923117571 0.193730775024169 0.359816660601163 0.185954223971653 0.174590083163258
"vvi.at.nn1" 0.348137522632624 0.566313627080037 0.215060305764517 0.185078701910118 0.11508712300418
"vvn.ii.at" 0.364818834417385 0.614593505498252 -0.0577235866111494 0.340605269669474 0.173284292767378
"vvn.to.vvi" 0.294165101685952 0.445557966809352 0.108181979352702 0.190170189118832 0.0802046899278285
"y.QUOTE.pphs1" 0.130820168187585 0.0204825086280858 0.457314397936198 -0.0304184498284997 0.45854174487568
"y.QUOTE.vvd" 0.0864017821693006 0.0489268078437485 0.20947598441784 -0.0144011988693316 0.255895563949373
"y.at.nn1" 0.515674369718691 0.579910422768268 0.117858681830638 0.347408610980459 0.220636320007354
"y.cc.at" 0.251732747355213 0.322196352578188 0.123906306739495 0.509236271715226 0.061541011777509
"y.ii.at" 0.413575853009665 0.381329668554876 0.0751765529717602 0.468275917506973 0.13076727957153
"y.pphs1.vvd" 0.17852225006153 0.0799135263441665 0.292504628366806 0.0804484707846332 0.590809251514033
"y.rr.y" 0.362798638298271 0.34979495649176 0.31581725760224 0.300123625601363 -0.0269732122309921
