"PA3" "PA5" "PA2" "PA1" "PA4"
"QUOTE.pphs1.vvd" -0.108764440848792 0.0117556226197138 0.359506505536055 -0.0430438260506466 0.426124234319627
"appge.jj.nn1" 0.266222620113231 -0.186318338892357 0.140504880730327 0.3084964796862 0.107550199443158
"appge.nn1.ii" 0.0937128642179652 -0.00325664364770276 0.139140138395932 0.237056593177128 0.286263801348684
"appge.nn1.y" -0.0656022228411377 -0.22040784797976 0.475224309663744 0.466495517324234 0.419160029438021
"appge.nn2.y" 0.0137655924038121 -0.109806509091151 0.299188443918648 0.40320656058186 0.202887247645347
"at.jj.nn1" 0.379640720798411 0.339815840743435 -0.128550441179501 0.187742326842854 0.0132173277581982
"at.jj.nn2" 0.194741867738722 0.27270222682679 -0.115023618103595 0.223344882435757 -0.0421308454894154
"at.jj_nn1.nn1" 0.211984886832884 0.291579656087425 -0.085319735601107 0.0334560493178572 0.00107206947186047
"at.nn1.cc" -0.0320605070419978 0.281972673951657 0.0673493451996436 0.193030970037533 0.212690247512018
"at.nn1.ii" 0.0278908794823712 0.455123965256912 0.00509829800550331 0.0777486139655116 0.265004517756804
"at.nn1.io" 0.0088552984442197 0.547621317478339 -0.148536151998752 0.451102419643822 0.044756326174121
"at.nn1.nn1" 0.203570442523607 0.476160082687294 -0.0361442573361151 -0.285416559709131 0.172869069166099
"at.nn1.vbdz" -0.0649766379434507 0.277803310950749 -0.0635257697629588 0.0558957990155368 0.40954152992428
"at.nn1.y" 0.00310909622348139 0.268532674377555 0.221984025758203 0.248441954837964 0.439610784009574
"at.nn2.io" -0.0721617358980928 0.348497857833841 -0.128190712408357 0.49325892665847 0.0211802006079823
"at.nn2.y" 0.0577400002739696 0.15841404305181 0.0690449413355592 0.182866419823817 0.20233229873842
"at1.jj.nn1" 0.618649570399238 -0.047813619364606 0.130666299404177 0.137803687656626 0.0334092459798185
"at1.nn1.ii" 0.268292676602929 0.152174936603712 0.0712834100005533 -0.00664679238617721 0.213250675602499
"at1.nn1.io" 0.327250228197728 0.132028456715782 0.0273871409102923 0.188487612944712 0.0784142989818575
"at1.nn1.nn1" 0.487992705448481 -0.0509350723416492 0.0762540220941915 -0.234472961492538 0.146909299444786
"at1.nn1.y" 0.163327705488666 -0.145079218686467 0.401868967699332 0.214747899709743 0.228566881262321
"cc.at.nn1" -0.00913983327625878 0.259443658117779 0.0108774434360063 0.276906192926176 0.0936048834292862
"cc.jj.nn1" 0.340153757438683 0.000436346159575052 -0.0793801605300056 0.257057656024053 -0.150884325395174
"ii.appge.nn1" -0.0190521054564795 -0.105865187218107 0.368710459867746 0.363734490449787 0.395466698899096
"ii.appge.nn2" -0.00422297785128286 -0.0568856950873931 0.216981093587773 0.324287181215983 0.197641842418062
